법정동�,총인구�,공공와�,고령인�,기초생�,평균소�,프렌차�,법정동�_1,일반인�,고령��_1,기초��_1,정보화�,kmedoids,gid,x,y
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮039819,127.5443567656,36.9359226590
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮044819,127.5499715442,36.9359204294
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮038821,127.5432348282,36.9377259777
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮051818,127.5578315520,36.9350154098
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮042817,127.5477245087,36.9341184480
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮057814,127.5645661634,36.9314061279
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮040818,127.5454791857,36.9350207818
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮042815,127.5477233846,36.9323155424
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮041813,127.5465993843,36.9305130820
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮041814,127.5465999330,36.9314145352
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮049814,127.5555830491,36.9314106712
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮056815,127.5634440213,36.9323081858
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮041818,127.5466021282,36.9350203465
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮050818,127.5567086098,36.9350159512
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮054815,127.5611982164,36.9323093641
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮049816,127.5555843583,36.9332135769
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮040819,127.5454797213,36.9359222343
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046814,127.5522143808,36.9314121998
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮050819,127.5567092777,36.9359174036
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮052817,127.5589537999,36.9341134053
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮043816,127.5488468627,36.9332165388
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046817,127.5522162255,36.9341165583
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮047816,127.5533385265,36.9332146067
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮045817,127.5510932963,36.9341170467
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮034819,127.5387419864,36.9359246231
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮043813,127.5488451370,36.9305121797
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮040822,127.5454813284,36.9386265910
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮044815,127.5499691902,36.9323146188
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮036818,127.5409874154,36.9350224168
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮043815,127.5488462874,36.9323150859
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮063818,127.5713068565,36.9350080843
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮038819,127.5432338098,36.9359230731
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮034818,127.5387415301,36.9350231706
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮044824,127.5499744872,36.9404276896
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮050820,127.5567099456,36.9368188558
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮052814,127.5589517172,36.9314090471
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮053818,127.5600774364,36.9350142951
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮040814,127.5454770434,36.9314149704
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮054813,127.5611967751,36.9305064583
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮055817,127.5623225867,36.9341116854
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮047817,127.5533391547,36.9341160594
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮058818,127.5656921469,36.9350113224
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮036815,127.5409859673,36.9323180583
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮037819,127.5421108539,36.9359234765
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮034817,127.5387410738,36.9341217178
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮043820,127.5488491638,36.9368223489
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮059818,127.5668150889,36.9350106960
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮056816,127.5634447684,36.9332096384
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮037818,127.5421103580,36.9350220240
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮045823,127.5510969071,36.9395257601
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮043822,127.5488503146,36.9386252532
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮060817,127.5679372308,36.9341086067
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮032816,127.5364947851,36.9332209762
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮038814,127.5432312641,36.9314158090
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮047821,127.5533416675,36.9377218687
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮034816,127.5387406176,36.9332202650
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮035818,127.5398644727,36.9350227990
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮041816,127.5466010306,36.9332174411
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮057818,127.5645692049,36.9350119382
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮059816,127.5668135152,36.9332077912
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮037816,127.5421093662,36.9332191184
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮053816,127.5600760214,36.9332113900
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮044817,127.5499703671,36.9341175244
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮048823,127.5544659326,36.9395242629
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮041820,127.5466032260,36.9368232514
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046815,127.5522149957,36.9323136528
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮040813,127.5454765079,36.9305135172
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮045818,127.5510938981,36.9350184992
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮041815,127.5466004818,36.9323159882
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮043823,127.5488508900,36.9395267051
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046822,127.5522193006,36.9386238197
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮055815,127.5623211189,36.9323087802
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮033816,127.5376177014,36.9332206259
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046824,127.5522205308,36.9404267233
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046818,127.5522168405,36.9350180109
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮056817,127.5634455156,36.9341110909
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮047813,127.5533366422,36.9305102478
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮059815,127.5668127284,36.9323063386
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮061818,127.5690609728,36.9350094114
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮048817,127.5544620838,36.9341155498
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮057817,127.5645684444,36.9341104858
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮051816,127.5578301899,36.9332125047
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮046819,127.5522174554,36.9359194633
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮053817,127.5600767289,36.9341128426
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮044814,127.5499686018,36.9314131658
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮039817,127.5443557208,36.9341197538
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮061816,127.5690593462,36.9332065067
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮049823,127.5555889411,36.9395237426
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮056814,127.5634432742,36.9314067330
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮033817,127.5376181444,36.9341220788
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮057816,127.5645676841,36.9332090333
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮061815,127.5690585329,36.9323050542
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮044813,127.5499680134,36.9305117127
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮059814,127.5668119416,36.9314048859
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮042821,127.5477267570,36.9377242577
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮042823,127.5477278814,36.9395271617
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮035815,127.5398630644,36.9323184404
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮031817,127.5353722854,36.9341227688
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮045822,127.5510963053,36.9386243082
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮045819,127.5510944998,36.9359199517
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮060815,127.5679356307,36.9323057017
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮050821,127.5567106135,36.9377203079
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮035820,127.5398654118,36.9368257040
"4377033023","231.00",0.000000000000000,102.000000000000000,"2",2112.630000000000109,0.000000000000000,마산리,0.549783550000000,0.441558442000000,0.008658009000000,0.794909091000000,"2",쇰컮040815,127.5454775790,36.9323164235
