법정동�,총인구�,공공와�,고령인�,기초생�,평균소�,프렌차�,법정동�_1,일반인구비율,고령인구비율,기초생활수급자비율,정보화수준_역량
"4377036029","414.00",1.000000000000000,186.000000000000000,"0",1536.380000000000109,0.000000000000000,차평리,"0.550724638","0.449275362","0","0.791985507"
"4377025026","253.00",0.000000000000000,114.000000000000000,"1",1922.369999999999891,0.000000000000000,사정리,"0.545454545","0.450592885","0.003952569","0.791079051"
"4377025332","172.00",0.000000000000000,65.000000000000000,"0",1812.380000000000109,0.000000000000000,사창리,"0.622093023","0.377906977","0","0.82502907"
"4377036032","291.00",0.000000000000000,146.000000000000000,"0",1575.750000000000000,0.000000000000000,생리,"0.498281787","0.501718213","0","0.767704467"
"4377025030","337.00",0.000000000000000,181.000000000000000,"0",1955.500000000000000,0.000000000000000,초천리,"0.462908012","0.537091988","0","0.751326409"
"4377033028","834.00",1.000000000000000,62.000000000000000,"2",4027.829999999999927,35.000000000000000,두성리,"0.923261391","0.074340528","0.002398082","0.96540048"
"4377037022","303.00",0.000000000000000,122.000000000000000,"0",1639.710000000000036,1.000000000000000,주천리,"0.597359736","0.402640264","0","0.813577558"
"4377025021","8910.00",42.000000000000000,2095.000000000000000,"13",3371.739999999999782,34.000000000000000,읍내리,"0.763411897","0.235129068","0.001459035","0.891025814"
"4377031023","463.00",1.000000000000000,222.000000000000000,"2",1599.910000000000082,0.000000000000000,중동리,"0.516198704","0.479481641","0.004319654","0.777676026"
"4377035025","317.00",1.000000000000000,115.000000000000000,"0",1866.690000000000055,0.000000000000000,상곡리,"0.637223975","0.362776025","0","0.8320347"
"4377033031","7814.00",3.000000000000000,500.000000000000000,"2",5257.500000000000000,31.000000000000000,동성리,"0.935756335","0.063987714","0.000255951","0.970354492"
"4377034025","585.00",0.000000000000000,135.000000000000000,"2",2621.519999999999982,2.000000000000000,부윤리,"0.765811966","0.230769231","0.003418803","0.892897436"
